"cardId","variantIds","canonicalIds","language","setId","setCode","collectorNumber","distinctions","reason"
"5104e5aa-e311-4359-a2e9-dcf18a96e663","346dc4b4-ba2b-4ef0-af49-dcf0f41e4ec3|9853575c-92c9-46e3-b050-5b64175d65a3","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:153:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:153:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","153","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"3f291979-7b04-4634-a8e4-5ed5d830eb38","0fcd4847-4e9d-4052-b7b2-3dd95bce9d15|5b0098d1-4f2b-48ae-b9e0-8c71c60f84a3","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:154:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:154:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","154","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"a28efafb-9a22-4f46-b2aa-8cbbe68b6082","1ad59dba-32e2-4347-8d44-c12680607e86|920d0e8e-c613-4ea1-ab6a-43cc644d9509","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:156:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:156:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","156","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"bc303582-fa6d-43ae-abba-1dbb63df163d","2188916d-d222-462f-81a1-2fbb5bbb7236|4230d537-b8b5-470a-b5cf-52ab8249fb1c","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:157:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:157:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","157","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"74436e10-0980-4810-b852-43430b9aa332","066672b6-854f-4715-b3a6-70ef5df1f2b9|19fd550b-4a1f-4c2e-80e5-a4ba3dd575b0","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:159:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:159:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","159","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"745eaa62-b9f2-454a-8f67-086a43c6833e","0d76bcb8-b694-46c8-a42e-84d238285f19|30f671c3-6775-4c5f-8360-9836ee76f06c","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:161:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:161:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","161","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"cdc6aaf2-08c7-4d5b-ba77-55ee42473968","023bb363-45f4-46c3-ad18-7f8be89761c7|ce9eff77-d018-4fa1-bce8-ee93b8334b36","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:162:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:162:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","162","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"4ffcbd71-586f-402d-a0b5-80ab49291444","072f3afd-7a91-40f0-8755-d9b8a1f11a21|450435b3-59e9-41ae-9ec4-9601f67c5e13","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:163:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:163:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","163","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"fc70c09c-df7f-4024-b24d-e14aa7d64bd7","2d18a769-899b-4df7-966c-1ce9585f7f14","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:168:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","168","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"a588f313-87db-4391-b87b-2921e8972169","0c6df755-3a70-481a-b1e9-f29cfcd4405c","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:169:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","169","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"4ececab5-bd8f-43d2-b2ef-f842631c9dd2","182e025a-dffd-4eba-aff4-bac89795c126","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:171:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","171","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"dfb5cbde-2097-4a03-9b53-5e5fb10f91e5","1fc9e3fe-7d2d-4534-ad14-5c7a9f30412e","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:172:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","172","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"0c13472b-4c12-4c9c-8d94-87e5d026ecfa","2d523364-a16c-40b3-b3da-d9ac8a76ec6a","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:175:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","175","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"fa711990-8baf-4658-82b7-f93cd9a7e1ae","16736adb-81bc-4af8-93ca-d07004524c1f","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:182:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","182","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"4e64f4da-4597-48d9-bf5d-50904684ae9a","0bd2e2c2-0563-4381-9894-2ee7b65110d3","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:188:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","188","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"35f00ec4-805d-4792-a466-0c0556cbefd9","19b0ef95-d490-4b4c-8e78-949e2a6b6187","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:189:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","189","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"049fab90-db19-41b8-affd-7f5a98fd380c","07d39df0-4dc3-4c70-8174-0148af0351d8","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:198:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","198","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"6b977abd-951b-441f-bdf5-b6423233451e","027f590b-189d-4d25-8a80-c9e92feb8090","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:200:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","200","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"87465d50-7990-4240-b564-7b94a5787920","2f776f25-1a1e-4809-8f67-58a5fc18d9cb","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:203:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","203","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"64fd843f-c8b8-4a7b-a3ad-0bf7cb77df47","86b3bdcf-6d1b-4bac-a7e4-ae4763644f3d|f0cabb0d-216d-4f4f-ad91-4dba655fa0be","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:021:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:021:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","021","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"dd07ed02-a786-4f46-a225-ece0f09bc4c3","761b5cce-9c89-41b1-979e-7bec9579690a","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:024:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","024","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"69549310-bf79-4cb4-8c32-545fcb720a15","56409f79-1128-42c0-8f55-03ab6a1a7ffb|731471cc-56ac-47e5-9bc1-79b267bae8a3","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:026:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:026:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","026","reverse_holo|holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"aea3c4d6-5a00-427f-8acc-fa4120c4392c","508fa9d6-8dc0-42bf-8b01-d4e6649d55e2|5117cd1c-0a66-4de1-aa85-f05e694e84d3","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:027:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:027:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","027","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"341b434b-41d8-4f8d-9e67-3bdf00fd2ac3","7b845af8-d589-459e-b219-fbf4fb98052a|b2b2002e-f6b3-45ed-9b34-529afe675a78","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:030:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:030:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","030","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"7e48f629-cf84-4b56-8461-8b642b5031c7","8135c10f-39de-41e8-969d-17feb3f2eb4a|ef6546d0-aa8d-4073-9b0a-f3e9df4d16ca","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:036:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:036:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","036","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"a7f2989a-10a9-4152-8d9c-e36a71037cd9","423e570d-42e3-4b25-9561-89cbae15754e|f33b781f-700a-4dff-87c7-a4141fd2fd1c","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:039:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:039:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","039","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"d9165ad9-b454-413e-b41c-811213b3939b","4dca8c02-7378-4262-970b-e3e82019a636|bed57378-475b-41ce-83b0-f91320e0c929","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:041:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:041:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","041","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"5e712b76-a0c0-4c1a-8f55-a694042ef0a6","43568e1a-42c3-4c68-a425-e6b5e3e3ce18|b0e2f1db-79cb-45ff-b7fc-e45c15c60ae4","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:047:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:047:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","047","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"3388de4b-f40d-4641-bfdb-51b220acdef9","497a254a-77ea-462f-90cd-5081456493fb|d52c4f68-98b9-498a-992b-be0ba3a70473","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:051:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:051:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","051","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"4ca22448-00c7-4135-ad89-e5d37ebb1290","56c04b00-e1ea-497b-8fa4-cba2adadbd00|ee0b36e2-eb58-4950-92f6-3b1876554dd8","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:056:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:056:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","056","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"fbeab9a2-ca86-4391-a037-4102fe255b51","5a814ef2-97ca-4ec0-854a-792786c6ba3c|5ac516ad-f563-41d1-9487-91694b7af83c","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:057:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:057:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","057","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"22ba9e89-0028-45a6-afc2-8cfa876c9432","5a71b26f-e373-4b85-9d98-ecdbc97249ff|7ed4502c-caf0-419e-a898-d0513edb3235","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:059:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:059:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","059","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"72fea26c-1ab3-4848-9f03-db5fe6769a12","84025fc2-2161-4aca-9aba-55fe8cd0f28f|e4f303ab-59d6-4b52-946e-5c9d9c25794f","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:070:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:070:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","070","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"8bace6fe-90cd-4bf3-8fc7-6cacfef77b81","56906fef-c8fb-4c99-a30b-73286cc23a91|beeb3bbb-8001-4dca-824c-3b1fc24c9647","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:074:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:074:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","074","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"bcefb7c2-27eb-4ab9-b7df-19502bd48248","7a8018b1-a0d1-4e48-9bed-a4a204df2798|a3689280-fc7c-445d-8974-a317f69a72f4","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:075:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:075:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","075","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"eb9d6aa4-af0e-4c16-a7dd-92c4749b8630","8555be25-888a-4807-8f4a-573b52c5ffaf|b6eb4cbb-194a-428b-b1cd-ea7230cd46b6","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:078:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:078:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","078","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"33500a8f-5afe-41f7-b04f-016360045130","4f3d6835-8668-4c73-98f3-a9d97ca9d1dd|6d5e9f33-9034-4ba8-bc83-114ec828134b","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:080:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:080:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","080","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"dcdf8934-0363-46da-abe9-27b674a7a2b7","54c2c97d-b9a1-4ee0-8eaf-4c003cde48a2|f95c9f5f-b3c0-4d1f-9034-612f7e5c3cec","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:083:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:083:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","083","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"bf7ce384-2688-476a-8207-bb54ff824493","7f945a01-420b-463d-8ca2-59933e253ef4|ef71cd19-f415-474d-8ba5-e98b966995b2","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:089:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:089:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","089","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"a685d208-3e4f-46b6-a06a-659c1c241924","7256b743-0e0c-4ba7-aa14-81a808eb661e|d32e2cf8-6e7e-4625-945c-af603a8b98a8","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:091:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:091:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","091","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"20f7bd7a-6869-4843-b02d-b1e6faec6f10","7dde5e78-1a16-4940-ab04-0a5de79e0ab1|afa5717d-29a4-48ef-a0d3-16de154ddcad","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:094:holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:094:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","094","holo|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"095485bf-9f7a-4e3e-a6d8-08acb64e4e86","4be7a600-467a-4d47-8286-9ad68621f8cb|5ea8ff7d-05d1-4494-bc1a-34a0d4d57542","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:095:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:095:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","095","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"a4d94405-8d3f-42b8-a525-c6eda248253d","6c959c56-9675-4a0f-84f0-360eaa29d196|b55d8f90-f9ec-4b36-a02d-5ecce7de26c6","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:096:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:096:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","096","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"42054ee3-85c2-43ec-bca3-988a63f33704","783fab59-33ce-4ec6-8a97-0fc40058eb60|94c4070b-66e9-400e-a85f-c76b5c0eb7d5","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:102:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:102:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","102","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"36f4be0f-45e2-4324-8883-0e695ca54509","80a16966-9240-44cc-a04a-661702edbdc1|e43ab53a-b98b-4ea2-be16-d6a45f8945ab","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:103:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:103:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","103","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"e5624a7c-4a05-44b2-bb22-fc9c79451ad2","5b64f181-80b4-4ddb-b80f-dea5fb5eeeca|df1c5047-2a88-48eb-907c-8e2a20f1c070","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:105:holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:105:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","105","holo|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"2566babe-2d46-457f-ae89-85040b9ba8ae","3f930a0b-4df2-4401-bde4-87336d8fd6d7|db7894ac-dc8b-47ba-a1c8-59fcc3019004","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:107:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:107:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","107","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"fa3a385d-35d1-4faa-9ce9-28b4044702af","7f7cd6ae-51a5-4901-8b18-7d17a835ae76|d5aaf07d-f431-41b1-a5a5-d0164c26887b","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:109:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:109:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","109","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"867c29f1-e04e-4d42-9c35-920c1722607e","42012dfa-7904-4ff0-833e-104d1701aa2b|4d23b06a-720f-4831-9347-9c96e848a1a8","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:110:holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:110:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","110","holo|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"c050a72e-e092-4f1c-8e42-489003f382cd","6fbf5ba6-824d-4c03-83a3-b40b7cebfc7a|88dc19f3-4791-4dba-ab2b-457fcc903fd0","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:117:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:117:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","117","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"102a6366-3b03-477d-8e10-ff8f6ce7868f","7f044906-1e44-45a8-a981-1d772031c05a|d5f7de57-b2b3-4819-a8c9-0a5fabcde1e3","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:119:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:119:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","119","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"391543ec-cdd6-4215-bf04-2e12510e2f00","73fa5379-09f8-43fd-b3b3-5569eb40ba4c|e024b574-cc2d-42e3-98a5-23581adec26f","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:122:holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:122:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","122","holo|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"5530718b-a84d-4bf0-8ba9-b37818903110","42509b4c-8104-46a0-bbc2-cb739477d891","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:124:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","124","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"1e3103e1-dd4b-453f-b43e-18d58f4c2b2c","41a1b0ad-f54e-4bf6-b63d-36582d620aae|f2cb771e-b371-4e29-ba01-0395c1e4ecc9","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:130:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:130:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","130","reverse_holo|holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"33af2423-fe5e-4960-a44d-0e3085b2d59d","4e8ba217-5b74-47d4-8c5c-cce033b79927|b3ceb978-96ba-4615-ae6e-23b700948e48","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:132:holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:132:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","132","holo|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"95caf22b-fa20-428f-902c-b84005fb0ccb","603691a8-7820-47bd-9746-b1fab192b0b5|bbeae9a3-b292-4c45-8e99-74fbffeb36e1","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:133:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:133:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","133","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"ba55ea63-1a73-4b22-982f-579804e89cfa","4e4e0f5f-446a-4cf8-a72c-edb686f76f05|6b7b3040-83bc-464c-8330-f5c163516e19","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:134:holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:134:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","134","holo|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
