"cardId","variantId","canonicalId","language","setId","setCode","collectorNumber","variant","imageVariantId","assetId","reason"
"5bc0e936-722e-4484-bddf-ed8696006e1b","1e63a0e3-1852-4484-9e4d-88e64fb50e5a","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:83:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","83","normal","1de5715b-2220-4939-82f3-53b91bee686f","4851f05e-25f8-4b23-8c6d-acd566020b03","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"4fd9237a-9501-430e-a777-87966d30c7c0","3de4eab2-01b1-407d-b5a1-c4c790c83f8c","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:86:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","86","normal","dc73a821-73a6-42b0-b3f4-bbc8cf0dd81e","b042a7b7-5282-4c58-a5c4-1bd35f2d7463","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"62c1f310-4342-429c-989a-ea6ff81a42d8","640bf720-82a0-483f-a55b-6a17524925ba","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:90:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","90","normal","b18058c5-bd6b-431b-a928-75c703911860","01d641d0-357e-4631-b137-0248e928e921","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"85cd2fa7-6477-4a8a-ba90-d61f9673ddba","0d1f4ba0-b2a0-4e3c-882f-3cad4524caf0","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:92:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","92","normal","4382be89-80f2-4eb6-a514-ac17ca7c9209","ae350612-9a5a-4f79-845f-e87dd7eba9fc","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"4b9a68d7-e75c-4081-bc98-3fa5cf5b760d","12be5611-af3c-4b42-a849-4c63309d337a","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:93:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","93","normal","a67521b0-0375-410f-b9f2-c34c3dfcc418","5b397f46-10b3-4489-bb06-3e8aee9783bb","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"f9d4ee69-9ffe-4d32-9efd-e58742bbf105","0a866ae7-eeae-4f0b-8c81-546b15340bbe","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:94:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","94","normal","17e868a6-fdfe-4503-af0e-cc0ea9c5faa0","d18766c3-1df3-44fd-b4a8-7c0de1caddad","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"9b390105-a944-4094-92b2-e1268caefe39","a0c4cdca-289b-4dc2-b020-aa27bab208f1","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:95:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","95","first_edition","41068f40-2316-4840-8b73-ee784dfcd2ad","856deca0-ce59-4c21-a9d5-eaa87cfc27f7","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"4d1ec7ab-c7f5-462a-916b-3a6315b550ed","093f2213-4818-4b11-ab7e-cad6d19eb886","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:96:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","96","normal","191cce69-e261-48d0-b201-e4bbb86bf2ce","4eeadf69-3143-4435-8a3f-6f7e4a224848","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"77e11e89-76b3-4013-b7e2-1da653bc745d","2d92f55e-5fe4-4280-84f9-91feca00a191","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:98:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","98","first_edition","f10b0eca-3f5a-4d9b-959a-3474bca75bae","8f509c7e-85a7-4fa0-a092-6e1685837d06","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"90eeca57-ee78-41df-80eb-16eb087bbd1b","1794b4eb-9ed5-498c-889d-32a0b46e2cb6","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:99:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","99","first_edition","0c6da9b7-4d16-4ee7-b291-df15dbec9405","36d124fa-fe2e-43e9-8be8-6ce530332cc4","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"bf2a62d5-1310-42b6-b419-8fa891e69a56","30f0b0ba-e6eb-4f77-b66d-46cb6408324c","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:100:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","100","normal","270ad831-6bd6-4988-9182-0983dd3edb29","991049cb-bdce-44c1-a4df-3e302fe42e8a","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"43baf873-a503-4dec-801f-1d28ce3fb4c5","49e0279f-14fd-488a-9fec-172184ed3a69","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:101:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","101","first_edition","ff8130b4-fa93-4f2d-b37e-0a7b6a65c848","5ddd029e-4977-46cf-a67b-b3a4fd942aa1","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"58e7bd59-4524-4925-bd90-01b6a4a8541f","a93ed385-7b45-4424-8628-4383fd4c9f50","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:102:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","102","first_edition","050653f7-09d1-4fab-a604-79b89af48e6b","78a52f7c-3c94-4697-99b3-b8438cbbacb7","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"c24ef120-0880-40b3-a9c1-804cd20f5f83","b6be1c92-d2bf-4383-892f-706dcf1da4ef","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:1:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","1","first_edition","f9ca90c1-feed-4601-88ac-8fe58aad6b6e","2342cc92-9ccb-479e-9773-f4cea6d636f9","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"af95e7fa-a0b6-43f7-a822-e2a6f9c41d6d","b684f04f-2df4-4c9e-8b7d-026f836a1871","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:2:holo","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","2","holo","a2f556d2-30df-41af-af24-f810eaa5a839","09b71bb0-edc0-42d6-a5d5-2178aaeedbe9","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"0e426d86-ca05-4899-b930-8e151ca55040","b68a06ce-4461-4840-aabd-a929c52425ac","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:6:holo","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","6","holo","7067cb8f-1fd1-4fb7-9471-215ddfed05ea","d7deab29-078b-43ad-83d7-4792c4fd7cfd","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"e180d270-388c-4432-a453-c1341549b0aa","9da011e2-aaa8-40bc-8da3-f77c0030105d","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:9:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","9","first_edition","d007c7ca-9d76-4d5c-86ac-82de0e7539bd","36868c2e-1d42-477c-9448-15aa36fb26d8","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"685cec03-fe3d-4a2b-9a01-baf547410e6c","c15050da-a38a-43e7-bf47-c55d8ebfed12","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:11:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","11","first_edition","db7ef30e-3f82-44f8-9ff9-40283e9eb774","037d9129-55a8-43e1-a6be-d746222048d3","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"6ef6854e-ec50-44b0-8044-8fa50f503486","6e852f0e-f7b9-4e9b-b9ce-d2ee4180ca9c","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:13:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","13","first_edition","d06c66e4-d6dc-404f-bb5c-6a2ce89c4d6c","5cca3e22-0d10-42c2-9323-13eec0660420","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"4523c9a1-41ae-47f9-a8b4-8f46e832cb55","d6380a13-98f9-4e56-bafe-378ebef0cc5f","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:17:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","17","normal","b38f3528-ae20-48a9-a3e5-4465831a1349","a0da6946-1a23-4f1f-a6ab-99257d8d47e9","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"576c436a-6074-4f7d-a51e-97b339a3e8ec","f1dca450-a22d-4e96-a97f-6b5d632c8660","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:28:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","28","normal","80aa780e-3995-4348-81cd-c6cca7c01672","2e1d84c5-4801-454f-9474-393b06cf63bb","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"0d9210f7-df48-4c8c-80fb-f7d676d423c1","d18cfc4a-b48c-4df4-b710-bab25bd79125","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:32:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","32","normal","e03b58b4-1425-40ef-a845-0fb79641a932","4ba6a815-fc21-4ca1-b310-4adb28961e5b","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"a2f0e6fd-c9c7-4370-8623-cc3033fb3c38","92bda68e-1113-4ef4-bc03-2f0790f4f23b","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:45:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","45","normal","b0fb5598-ed99-422b-9ea0-e8a6bd080d66","9636ebf5-cfa5-42ba-8975-d04ad5c2241c","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"2adf4d3d-e3e1-46a6-bf5c-59e150d950eb","837a7656-d537-4a0f-841f-f611bafde698","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:47:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","47","normal","e46db058-bd43-4cc5-892c-832ce2126018","9ab20562-6b3b-4f7e-a4b3-98423eb00276","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"26b94a40-a397-4180-a2ce-eb87b11d4cf4","9fd244a8-6234-4f4a-9672-f7d387560356","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:49:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","49","normal","e0192cdf-1243-40df-920b-80b5fd8325d4","aa34fc6c-5ca9-4550-b3be-79e1c2d9f534","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"1772d431-6f40-43b0-9ca2-b86b994df026","cb0a3fa4-1a51-4958-940c-1b1540e1fd6e","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:50:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","50","normal","df9231b5-0780-454d-b2a2-26f1f39c6e5c","31b452d8-f4c2-4bec-9924-e113778e78ad","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"19efe84b-d6a3-4157-a7d3-81b4f984d623","71cc91d9-b8c0-40f4-bf85-ff4633edbf5c","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:51:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","51","normal","715b3440-cb21-45fb-9f6d-59ecd5842870","c13bba5d-36bd-42a3-96fa-603bffa81741","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"3a858ead-83c3-4b94-9241-18e9c7848daf","abf97f13-2e75-4783-b719-892c2bc57877","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:58:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","58","normal","74b39f90-dde9-47b0-a2bf-e510fe6e6875","427c1e9e-658a-48b3-a050-40be77e39f95","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"cc6f7476-d378-4136-9e69-2ccfc906d813","c5aec9ff-1ccd-4f8e-8012-9ce131d412ee","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:60:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","60","normal","cba8531d-a4d3-481a-a946-ff93b9b756c0","7f78a7c9-742e-4405-b803-62741716b251","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"4ada309e-00c4-470d-9b5f-30a7630415fe","72bcd585-9cf8-471d-989b-5465ba205eec","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:65:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","65","first_edition","bb542264-213e-4781-aae5-25fc737dc15c","3ba0aaec-b6ee-4eca-b13c-d4d20ee4844c","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"f9d9c281-5387-4f29-8ec0-e4a90a005259","e7162816-62bb-4dac-a44f-bdb6f3089357","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:66:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","66","first_edition","ff42ef31-b824-4b4f-b0d6-e2a3b14fa554","9f93c475-99be-4cd6-8104-04a071733e84","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"2d389b7d-0ed0-4af3-8314-6fb49f42c9c3","bd536126-595f-44c5-a0c5-1005b0445832","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:67:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","67","first_edition","84b92b30-d127-4105-ba57-b0041a0d3f79","023767c7-b39a-4eb4-bbdb-032fec9297b4","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"57658c97-69b8-462b-8322-e59019789ada","c0bfe1a1-48dc-4a87-837f-9d423b6c48d7","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:71:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","71","normal","c63e6fb0-4d05-4066-8412-6604c24673a4","aac9c001-ec30-4921-9d07-cd6912dc1ae3","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"6cfac7a0-208a-4abf-aeed-82dd1a8ae6e1","9424e78f-b7b9-4328-ba26-55982bb0effc","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:77:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","77","first_edition","c652cbce-9759-4c1e-857b-df9fe2fc84a2","83204460-a0b2-48e3-8654-002a6f5b0453","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"0c3b4cfd-2fdf-4ab6-b39d-817081ac7c26","c8dcf306-8e97-4f71-8767-26c5db0797b3","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:79:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","79","first_edition","d4abf26e-6a0a-43ec-bef5-abe663f027ac","3094ab36-c9f7-4bdc-9fb8-7a90c93064b6","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"c6ebcbc3-8141-43d7-8325-adc9f252923e","863cbcda-2b1c-4c7c-8b01-f9bb36a1f341","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:80:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","80","first_edition","d6777a56-f8a7-402d-a31d-662bd85485aa","1adaf649-c76e-4d29-a494-cb18b2ff975d","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"d96b659a-b07e-4e98-b0cd-497cccf9cd04","bcaea188-e427-4249-bc48-3c6bd6b6c57f","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:84:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","84","normal","de832096-520d-439a-8f5d-e04680185bd5","005e37b1-c523-4336-8af1-163775e4c7c0","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"0c44dd74-11cd-4f98-a799-ad37761216be","d8522b86-33d5-49f2-b245-0ed58a8e9a5a","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:85:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","85","first_edition","a8cd9907-65f0-4b49-94f1-937d3b7d740b","731b4432-1a34-40c7-a325-93b507107ddb","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"95f52cc3-41f3-4276-b9ff-a669f29921da","d9613f0a-ba8e-4cd0-9f93-6dca155f0152","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:87:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","87","normal","b16c3bd3-947a-4dba-a158-0a2edb9e2ea3","104f1366-bb34-4512-8a3e-2979fe2f682f","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"1747225e-1853-4381-bf38-f858c36dd41f","ecb462dd-16ae-4666-82da-825782ef0a1f","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:88:first_edition","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","88","first_edition","b0acad6a-3d73-432a-922c-03fca42a7284","1ef7a1ba-4f87-4784-a98a-cf79c8a77755","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"571529b8-8937-4fa7-a205-3db15a08aa10","a9aaeec5-dc20-44fa-8998-2e5b0bc775c2","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:89:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","89","normal","8579dd6a-fd0f-43dc-ba51-8fdf73b53567","332381db-834e-4b77-bf1f-cfb062045b2b","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"801dcb2d-7bdb-43c1-91fc-58bceefc1082","7c5b14ea-ab71-4451-9991-6c3b0b6bda68","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:91:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","91","normal","f3b68c8e-773e-47cf-9b28-b8989af805a1","af67028e-9f0f-4e71-b623-3f426418a05d","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
"830566ff-d4c7-4647-b3a2-f99faf849dd1","8c401894-ac0f-410a-ab8c-dcd3bc6e18dc","pokemon:en:97e3aeb6-2645-4c3a-9fd4-10d95a181b6e:97:normal","en","97e3aeb6-2645-4c3a-9fd4-10d95a181b6e","base1","97","normal","cd73f0fb-4855-466c-beca-4d8ba40513f4","591c8aa6-36b3-4185-ba13-f59814ad2934","Existing alias crosses an edition/special distinction; withheld pending face/marking review, not queued as a new-image need."
